"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-07",,,"86","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-08",,,"85","H,,S",,,"81",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-09",,,"83","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-10",,,"86","H,,S",,,"79",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-11",,,"87","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-12",,,"86","H,,S",,,"81",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-13",,,"88","H,,S",,,"81",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-14",,,"88","H,,S",,,"83",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-15",,,"87","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-16",,,"84","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-17",,,"81","H,,S",,,"72",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-18",,,"80","H,,S",,,"72",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-19",,,"81","H,,S",,,"76",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-20",,,"82","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-21","1.07","B,,S","77","H,,S",,,"72",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-22",,,"87","H,,S",,,"74",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-23",,,"80","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-24","0.28","B,,S","75","H,,S",,,"74",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-25",,,"75","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-26",,,"73","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-27","0.40","B,,S","75","H,,S",,,"69",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-28",,,"76","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-29","1.57","B,,S","78","H,,S",,,"73",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-30",,,"76","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-08-31",,,"76","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-01",,,"79","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-02",,,"78","H,,S",,,"70",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-03",,,"73","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-04",,,"75","H,,S",,,"68",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-05",,,"76","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-06",,,"75","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-07",,,"70","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-08",,,"71","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-09",,,"72","H,,S",,,"62",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-10",,,"73","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-11",,,"71","H,,S",,,"64",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-12",,,"74","H,,S",,,"65",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-13",,,"75","H,,S",,,"71",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-14",,,"75","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-15","0.01","B,,S","74","H,,S","77",",,S","71",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-16",,,"70","H,,S","74",",,S",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-17","0.00","B,,S","70","H,,S","77",",,S","65",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-18",,,"72","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-19",,,"70","H,,S","75",",,S",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-20","0.09","B,,S","66","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-21","0.55","B,,S","68","H,,S",,,"64",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-22",,,"69","H,,S",,,"64",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-23",,,"68","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-24",,,"63","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-25",,,"66","H,,S",,,"54",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-26",,,"67","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-27",,,"67","H,,S",,,"57",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-28",,,"65","H,,S",,,"60",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-29",,,"69","H,,S",,,"61",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-09-30",,,"63","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-01",,,"60","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-02",,,"62","H,,S",,,"53",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-03",,,"64","H,,S",,,"56",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-04",,,"70","H,,S",,,"58",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-05","0.56","B,,S","62","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-06","2.13","B,,S","65","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-07","0.23",",,S","61","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-08","0.00",",,S","62","H,,S",,,"54",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-09",,,"61","H,,S",,,"56",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-10",,,"53","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-11",,,"52","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-12",,,"54","H,,S",,,"47",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-13",,,"56","H,,S",,,"47",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-14",,,"59","H,,S",,,"49",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-15",,,"60","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-16",,,"58","H,,S","66",",,S",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-17",,,"54","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-18",,,"54","H,,S",,,"46",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-19",,,"56","H,,S",,,"48",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-20",,,"56","H,,S",,,"48",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-21",,,"57","H,,S",,,"49",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-22",,,"59","H,,S",,,"51",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-23",,,"55","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-24",,,"58","H,,S",,,"50",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-25",,,"60","H,,S",,,"50",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-26","0.55","B,,S","54","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-27",,,"49","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-28","0.25","B,,S","49","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-29",,,"46","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-30",,,"46","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-10-31",,,"47","H,,S",,,"42",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-01",,,"51","H,,S",,,"41",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-02",,,"53","H,,S",,,"44",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-03",,,"53","H,,S",,,"46",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-04",,,"53","H,,S",,,"46",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-05",,,"54","H,,S",,,"47",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-06",,,"54","H,,S",,,"50",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-07",,,"55","H,,S",,,"52",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-08","1.46","B,,S","55","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-09",,,"54","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-10",,,"53","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-11",,,"46","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-12",,,"47","H,,S",,,"41",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-13",,,"48","H,,S",,,"42",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-14",,,"50","H,,S",,,"42",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-15",,,"51","H,,S",,,"44",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-16",,,"45","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-17",,,"42","H,,S",,,"36",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-18",,,"46","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-19",,,"45","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-20",,,"48","H,,S",,,"37",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-21",,,"41","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-22",,,"37","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-23",,,"39","H,,S",,,"30",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-24","0.35","B,,S","40","H,,S",,,"33",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-25",,,"45","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-26",,,"48","H,,S",,,"39",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-27",,,"46","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-28",,,"41","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-29",,,"38","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-11-30",,,"39","H,,S",,,"32",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-01",,,"44","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-02",,,"51","H,,S",,,"40",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-03","0.28","B,,S","52","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-04",,,"38","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-05",,,"33","H,,S",,,"26",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-06",,,"33","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-07",,,"18","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-08",,,"18","H,,S",,,"12",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-09",,,"22","H,,S",,,"13",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-10",,,"31","H,,S",,,"21",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-11",,,"33","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-12",,,"30","H,,S",,,"26",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-13","0.16","B,,S","28","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-14",,,"25","H,,S",,,"21",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-15",,,"31","H,,S",,,"20",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-16","0.02","B,,S","36","H,,S",,,"29",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-17",,,"36","H,,S",,,"32",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-18",,,"41","H,,S",,,"31",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-19",,,"39","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-20",,,"39","H,,S",,,"32",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-21",,,"43","H,,S",,,"34",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-22",,,"41","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-23",,,"33","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-24",,,"30","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-25",,,"35","H,,S",,,"27",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-26",,,"24","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-27",,,"14","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-28",,,"17","H,,S",,,"8",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-29",,,"20","H,,S",,,"15",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-30",,,"20","H,,S",,,"15",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-12-31",,,"24","H,,S",,,"16",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-01",,,"24","H,,S",,,"19",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-02",,,"25","H,,S",,,"20",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-03",,,"28","H,,S",,,"20",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-04",,,"32","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-05",,,"26","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-06",,,"28","H,,S",,,"22",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-07",,,"30","H,,S",,,"23",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-08",,,"25","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-09",,,"25","H,,S",,,"17",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-10",,,"33","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-11",,,"36","H,,S",,,"33",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-12",,,"35","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-13",,,"35","H,,S",,,"27",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-14",,,"35","H,,S",,,"30",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-15",,,"25","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-16",,,"27","H,,S",,,"16",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-17",,,"32","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-18",,,"36","H,,S",,,"26",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-19",,,"38","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-20",,,"27","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-21",,,"35","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-22",,,"39","H,,S",,,"32",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-23",,,"35","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-24",,,"32","H,,S",,,"26",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-25",,,"29","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-26",,,"28","H,,S",,,"22",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-27",,,"37","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-28",,,"31","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-29",,,"33","H,,S",,,"25",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-30",,,"35","H,,S",,,"30",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-01-31",,,"26","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-01",,,"32","H,,S",,,"23",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-02",,,"39","H,,S",,,"29",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-03","0.79","B,,S","36","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-04",,,"31","H,,S",,,"28",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-05",,,"40","H,,S",,,"28",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-06",,,"41","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-07",,,"22","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-08",,,"21","H,,S",,,"13",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-09",,,"22","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-10",,,"24","H,,S",,,"17",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-11",,,"29","H,,S",,,"21",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-12",,,"30","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-13",,,"27","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-14",,,"30","H,,S",,,"22",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-15","0.08","B,,S","30","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-16",,,"27","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-17",,,"31","H,,S",,,"23",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-18",,,"35","H,,S",,,"26",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-19","0.20","B,,S","35","H,,S",,,"32",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-20",,,"35","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-21",,,"36","H,,S",,,"30",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-22",,,"38","H,,S",,,"31",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-23",,,"44","H,,S",,,"34",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-24",,,"41","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-25",,,"38","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-26",,,"42","H,,S",,,"32",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-27",,,"42","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-02-28",,,"42","H,,S",,,"36",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-01",,,"42","H,,S",,,"36",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-02",,,"45","H,,S",,,"35",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-03",,,"47","H,,S",,,"37",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-04",,,"46","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-05",,,"45","H,,S",,,"41",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-06",,,"44","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-07",,,"42","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-08",,,"41","H,,S",,,"34",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-09",,,"45","H,,S",,,"34",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-10",,,"47","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-11",,,"41","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-12",,,"39","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-13",,,"38","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-14",,,"43","H,,S",,,"32",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-15",,,"40","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-16",,,"41","H,,S",,,"34",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-17",,,"43","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-18",,,"44","H,,S",,,"36",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-19",,,"48","H,,S",,,"40",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-20",,,"50","H,,S",,,"44",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-21",,,"41","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-22",,,"38","H,,S",,,"32",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-23",,,"39","H,,S",,,"34",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-24",,,"41","H,,S",,,"35",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-25",,,"47","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-26",,,"49","H,,S",,,"45",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-27",,,"48","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-28",,,"46","H,,S",,,"40",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-29",,,"45","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-30","0.13","B,,S","40","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-03-31",,,"41","H,,S",,,"37",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-01",,,"43","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-02",,,"44","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-03",,,"45","H,,S",,,"39",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-04",,,"48","H,,S",,,"39",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-05",,,"51","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-06",,,"49","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-07",,,"54","H,,S",,,"42",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-08",,,"51","H,,S",,,"46",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-09",,,"48","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-10","0.34","B,,S","45","H,,S",,,"41",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-11",,,"48","H,,S",,,"42",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-12",,,"50","H,,S",,,"43",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-13",,,"53","H,,S",,,"44",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-14","0.08","B,,S","49","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-15",,,"53","H,,S",,,"45",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-16",,,"58","H,,S",,,"47",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-17",,,"58","H,,S",,,"50",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-18",,,"52","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-19",,,"57","H,,S",,,"50",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-20",,,"56","H,,S",,,"53",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-21",,,"54","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-22",,,"63","H,,S",,,"50",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2019-04-23",,,"64","H,,S",,,"56",",,S"
